id_no,level,area,system:time_start
L1_RET_160315,1,AfNE,1458000000000
L1_RET_160316,1,AfNE,1458086400000
L1_RET_160317,1,AfNE,1458172800000
L1_RET_160318,1,AfNE,1458259200000
L1_RET_160319,1,AfNE,1458345600000
L1_RET_160320,1,AfNE,1458432000000
L1_RET_160321,1,AfNE,1458518400000
L1_RET_160322,1,AfNE,1458604800000
L1_RET_160323,1,AfNE,1458691200000
L1_RET_160324,1,AfNE,1458777600000
L1_RET_160325,1,AfNE,1458864000000
L1_RET_160326,1,AfNE,1458950400000
L1_RET_160327,1,AfNE,1459036800000
L1_RET_160328,1,AfNE,1459123200000
L1_RET_160329,1,AfNE,1459209600000
L1_RET_160330,1,AfNE,1459296000000
L1_RET_160331,1,AfNE,1459382400000
L1_RET_160401,1,AfNE,1459468800000
L1_RET_160402,1,AfNE,1459555200000
L1_RET_160403,1,AfNE,1459641600000
L1_RET_160404,1,AfNE,1459728000000
L1_RET_160405,1,AfNE,1459814400000
L1_RET_160406,1,AfNE,1459900800000
L1_RET_160407,1,AfNE,1459987200000
L1_RET_160408,1,AfNE,1460073600000
L1_RET_160409,1,AfNE,1460160000000
L1_RET_160410,1,AfNE,1460246400000
L1_RET_160411,1,AfNE,1460332800000
L1_RET_160412,1,AfNE,1460419200000
L1_RET_160413,1,AfNE,1460505600000
L1_RET_160414,1,AfNE,1460592000000
L1_RET_160415,1,AfNE,1460678400000
L1_RET_160416,1,AfNE,1460764800000
L1_RET_160417,1,AfNE,1460851200000
L1_RET_160418,1,AfNE,1460937600000
L1_RET_160419,1,AfNE,1461024000000
L1_RET_160420,1,AfNE,1461110400000
L1_RET_160421,1,AfNE,1461196800000
L1_RET_160422,1,AfNE,1461283200000
L1_RET_160423,1,AfNE,1461369600000
L1_RET_160424,1,AfNE,1461456000000
L1_RET_160425,1,AfNE,1461542400000
L1_RET_160426,1,AfNE,1461628800000
L1_RET_160427,1,AfNE,1461715200000
L1_RET_160428,1,AfNE,1461801600000
L1_RET_160429,1,AfNE,1461888000000
L1_RET_160430,1,AfNE,1461974400000
L1_RET_160501,1,AfNE,1462060800000
L1_RET_160502,1,AfNE,1462147200000
L1_RET_160503,1,AfNE,1462233600000
L1_RET_160504,1,AfNE,1462320000000
L1_RET_160505,1,AfNE,1462406400000
L1_RET_160506,1,AfNE,1462492800000
L1_RET_160507,1,AfNE,1462579200000
L1_RET_160508,1,AfNE,1462665600000
L1_RET_160509,1,AfNE,1462752000000
L1_RET_160510,1,AfNE,1462838400000
L1_RET_160511,1,AfNE,1462924800000
L1_RET_160512,1,AfNE,1463011200000
L1_RET_160513,1,AfNE,1463097600000
L1_RET_160514,1,AfNE,1463184000000
L1_RET_160515,1,AfNE,1463270400000
L1_RET_160516,1,AfNE,1463356800000
L1_RET_160517,1,AfNE,1463443200000
L1_RET_160518,1,AfNE,1463529600000
L1_RET_160519,1,AfNE,1463616000000
L1_RET_160520,1,AfNE,1463702400000
L1_RET_160521,1,AfNE,1463788800000
L1_RET_160522,1,AfNE,1463875200000
L1_RET_160523,1,AfNE,1463961600000
L1_RET_160524,1,AfNE,1464048000000
L1_RET_160525,1,AfNE,1464134400000
L1_RET_160526,1,AfNE,1464220800000
L1_RET_160527,1,AfNE,1464307200000
L1_RET_160528,1,AfNE,1464393600000
L1_RET_160529,1,AfNE,1464480000000
L1_RET_160530,1,AfNE,1464566400000
L1_RET_160531,1,AfNE,1464652800000
L1_RET_160601,1,AfNE,1464739200000
L1_RET_160602,1,AfNE,1464825600000
L1_RET_160603,1,AfNE,1464912000000
L1_RET_160604,1,AfNE,1464998400000
L1_RET_160605,1,AfNE,1465084800000
L1_RET_160606,1,AfNE,1465171200000
L1_RET_160607,1,AfNE,1465257600000
L1_RET_160608,1,AfNE,1465344000000
L1_RET_160609,1,AfNE,1465430400000
L1_RET_160610,1,AfNE,1465516800000
L1_RET_160611,1,AfNE,1465603200000
L1_RET_160612,1,AfNE,1465689600000
L1_RET_160613,1,AfNE,1465776000000
L1_RET_160614,1,AfNE,1465862400000
L1_RET_160615,1,AfNE,1465948800000
L1_RET_160616,1,AfNE,1466035200000
L1_RET_160617,1,AfNE,1466121600000
L1_RET_160618,1,AfNE,1466208000000
L1_RET_160619,1,AfNE,1466294400000
L1_RET_160620,1,AfNE,1466380800000
L1_RET_160621,1,AfNE,1466467200000
L1_RET_160622,1,AfNE,1466553600000
L1_RET_160623,1,AfNE,1466640000000
L1_RET_160624,1,AfNE,1466726400000
L1_RET_160625,1,AfNE,1466812800000
L1_RET_160626,1,AfNE,1466899200000
L1_RET_160627,1,AfNE,1466985600000
L1_RET_160628,1,AfNE,1467072000000
L1_RET_160629,1,AfNE,1467158400000
L1_RET_160630,1,AfNE,1467244800000
L1_RET_160701,1,AfNE,1467331200000
L1_RET_160702,1,AfNE,1467417600000
L1_RET_160703,1,AfNE,1467504000000
L1_RET_160704,1,AfNE,1467590400000
L1_RET_160705,1,AfNE,1467676800000
L1_RET_160706,1,AfNE,1467763200000
L1_RET_160707,1,AfNE,1467849600000
L1_RET_160708,1,AfNE,1467936000000
L1_RET_160709,1,AfNE,1468022400000
L1_RET_160710,1,AfNE,1468108800000
L1_RET_160711,1,AfNE,1468195200000
L1_RET_160712,1,AfNE,1468281600000
L1_RET_160713,1,AfNE,1468368000000
L1_RET_160714,1,AfNE,1468454400000
L1_RET_160715,1,AfNE,1468540800000
L1_RET_160716,1,AfNE,1468627200000
L1_RET_160717,1,AfNE,1468713600000
L1_RET_160718,1,AfNE,1468800000000
L1_RET_160719,1,AfNE,1468886400000
L1_RET_160720,1,AfNE,1468972800000
L1_RET_160721,1,AfNE,1469059200000
L1_RET_160722,1,AfNE,1469145600000
L1_RET_160723,1,AfNE,1469232000000
L1_RET_160724,1,AfNE,1469318400000
L1_RET_160725,1,AfNE,1469404800000
L1_RET_160726,1,AfNE,1469491200000
L1_RET_160727,1,AfNE,1469577600000
L1_RET_160728,1,AfNE,1469664000000
L1_RET_160729,1,AfNE,1469750400000
L1_RET_160730,1,AfNE,1469836800000
L1_RET_160731,1,AfNE,1469923200000
L1_RET_160801,1,AfNE,1470009600000
L1_RET_160802,1,AfNE,1470096000000
L1_RET_160803,1,AfNE,1470182400000
L1_RET_160804,1,AfNE,1470268800000
L1_RET_160805,1,AfNE,1470355200000
L1_RET_160806,1,AfNE,1470441600000
L1_RET_160807,1,AfNE,1470528000000
L1_RET_160808,1,AfNE,1470614400000
L1_RET_160809,1,AfNE,1470700800000
L1_RET_160810,1,AfNE,1470787200000
L1_RET_160811,1,AfNE,1470873600000
L1_RET_160812,1,AfNE,1470960000000
L1_RET_160813,1,AfNE,1471046400000
L1_RET_160814,1,AfNE,1471132800000
L1_RET_160815,1,AfNE,1471219200000
L1_RET_160816,1,AfNE,1471305600000
L1_RET_160817,1,AfNE,1471392000000
L1_RET_160818,1,AfNE,1471478400000
L1_RET_160819,1,AfNE,1471564800000
L1_RET_160820,1,AfNE,1471651200000
L1_RET_160821,1,AfNE,1471737600000
L1_RET_160822,1,AfNE,1471824000000
L1_RET_160823,1,AfNE,1471910400000
L1_RET_160824,1,AfNE,1471996800000
L1_RET_160825,1,AfNE,1472083200000
L1_RET_160826,1,AfNE,1472169600000
L1_RET_160827,1,AfNE,1472256000000
L1_RET_160828,1,AfNE,1472342400000
L1_RET_160829,1,AfNE,1472428800000
L1_RET_160830,1,AfNE,1472515200000
L1_RET_160831,1,AfNE,1472601600000
L1_RET_160901,1,AfNE,1472688000000
L1_RET_160902,1,AfNE,1472774400000
L1_RET_160903,1,AfNE,1472860800000
L1_RET_160904,1,AfNE,1472947200000
L1_RET_160905,1,AfNE,1473033600000
L1_RET_160906,1,AfNE,1473120000000
L1_RET_160907,1,AfNE,1473206400000
L1_RET_160908,1,AfNE,1473292800000
L1_RET_160909,1,AfNE,1473379200000
L1_RET_160910,1,AfNE,1473465600000
L1_RET_160911,1,AfNE,1473552000000
L1_RET_160912,1,AfNE,1473638400000
L1_RET_160913,1,AfNE,1473724800000
L1_RET_160914,1,AfNE,1473811200000
L1_RET_160915,1,AfNE,1473897600000
L1_RET_160916,1,AfNE,1473984000000
L1_RET_160917,1,AfNE,1474070400000
L1_RET_160918,1,AfNE,1474156800000
L1_RET_160919,1,AfNE,1474243200000
L1_RET_160920,1,AfNE,1474329600000
L1_RET_160921,1,AfNE,1474416000000
L1_RET_160922,1,AfNE,1474502400000
L1_RET_160923,1,AfNE,1474588800000
L1_RET_160924,1,AfNE,1474675200000
L1_RET_160925,1,AfNE,1474761600000
L1_RET_160926,1,AfNE,1474848000000
L1_RET_160927,1,AfNE,1474934400000
L1_RET_160928,1,AfNE,1475020800000
L1_RET_160929,1,AfNE,1475107200000
L1_RET_160930,1,AfNE,1475193600000
L1_RET_161001,1,AfNE,1475280000000
L1_RET_161002,1,AfNE,1475366400000
L1_RET_161003,1,AfNE,1475452800000
L1_RET_161004,1,AfNE,1475539200000
L1_RET_161005,1,AfNE,1475625600000
L1_RET_161006,1,AfNE,1475712000000
L1_RET_161007,1,AfNE,1475798400000
L1_RET_161008,1,AfNE,1475884800000
L1_RET_161009,1,AfNE,1475971200000
L1_RET_161010,1,AfNE,1476057600000
L1_RET_161011,1,AfNE,1476144000000
L1_RET_161012,1,AfNE,1476230400000
L1_RET_161013,1,AfNE,1476316800000
L1_RET_161014,1,AfNE,1476403200000
L1_RET_161015,1,AfNE,1476489600000
L1_RET_161016,1,AfNE,1476576000000
L1_RET_161017,1,AfNE,1476662400000
L1_RET_161018,1,AfNE,1476748800000
L1_RET_161019,1,AfNE,1476835200000
L1_RET_161020,1,AfNE,1476921600000
L1_RET_161021,1,AfNE,1477008000000
L1_RET_161022,1,AfNE,1477094400000
L1_RET_161023,1,AfNE,1477180800000
L1_RET_161024,1,AfNE,1477267200000
L1_RET_161025,1,AfNE,1477353600000
L1_RET_161026,1,AfNE,1477440000000
L1_RET_161027,1,AfNE,1477526400000
L1_RET_161028,1,AfNE,1477612800000
L1_RET_161029,1,AfNE,1477699200000
L1_RET_161030,1,AfNE,1477785600000
L1_RET_161031,1,AfNE,1477872000000
L1_RET_161101,1,AfNE,1477958400000
L1_RET_161102,1,AfNE,1478044800000
L1_RET_161103,1,AfNE,1478131200000
L1_RET_161104,1,AfNE,1478217600000
L1_RET_161105,1,AfNE,1478304000000
L1_RET_161106,1,AfNE,1478390400000
L1_RET_161107,1,AfNE,1478476800000
L1_RET_161108,1,AfNE,1478563200000
L1_RET_161109,1,AfNE,1478649600000
L1_RET_161110,1,AfNE,1478736000000
L1_RET_161111,1,AfNE,1478822400000
L1_RET_161112,1,AfNE,1478908800000
L1_RET_161113,1,AfNE,1478995200000
L1_RET_161114,1,AfNE,1479081600000
L1_RET_161115,1,AfNE,1479168000000
L1_RET_161116,1,AfNE,1479254400000
L1_RET_161117,1,AfNE,1479340800000
L1_RET_161118,1,AfNE,1479427200000
L1_RET_161119,1,AfNE,1479513600000
L1_RET_161120,1,AfNE,1479600000000
L1_RET_161121,1,AfNE,1479686400000
L1_RET_161122,1,AfNE,1479772800000
L1_RET_161123,1,AfNE,1479859200000
L1_RET_161124,1,AfNE,1479945600000
L1_RET_161125,1,AfNE,1480032000000
L1_RET_161126,1,AfNE,1480118400000
L1_RET_161127,1,AfNE,1480204800000
L1_RET_161128,1,AfNE,1480291200000
L1_RET_161129,1,AfNE,1480377600000
L1_RET_161130,1,AfNE,1480464000000
L1_RET_161201,1,AfNE,1480550400000
L1_RET_161202,1,AfNE,1480636800000
L1_RET_161203,1,AfNE,1480723200000
L1_RET_161204,1,AfNE,1480809600000
L1_RET_161205,1,AfNE,1480896000000
L1_RET_161206,1,AfNE,1480982400000
L1_RET_161207,1,AfNE,1481068800000
L1_RET_161208,1,AfNE,1481155200000
L1_RET_161209,1,AfNE,1481241600000
L1_RET_161210,1,AfNE,1481328000000
L1_RET_161211,1,AfNE,1481414400000
L1_RET_161212,1,AfNE,1481500800000
L1_RET_161213,1,AfNE,1481587200000
L1_RET_161214,1,AfNE,1481673600000
L1_RET_161215,1,AfNE,1481760000000
L1_RET_161216,1,AfNE,1481846400000
L1_RET_161217,1,AfNE,1481932800000
L1_RET_161218,1,AfNE,1482019200000
L1_RET_161219,1,AfNE,1482105600000
L1_RET_161220,1,AfNE,1482192000000
L1_RET_161221,1,AfNE,1482278400000
L1_RET_161222,1,AfNE,1482364800000
L1_RET_161223,1,AfNE,1482451200000
L1_RET_161224,1,AfNE,1482537600000
L1_RET_161225,1,AfNE,1482624000000
L1_RET_161226,1,AfNE,1482710400000
L1_RET_161227,1,AfNE,1482796800000
L1_RET_161228,1,AfNE,1482883200000
L1_RET_161229,1,AfNE,1482969600000
L1_RET_161230,1,AfNE,1483056000000
L1_RET_161231,1,AfNE,1483142400000
